customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
7590-VHVEG_0162,30.11513481412915,19.917068657782018,778.77510669101,0,2,0,0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No
7590-VHVEG_0163,23.021557498570463,71.68079877121907,1515.1373543385162,0,2,3,1,Female,0,Yes,No,Yes,No phone service,No internet service,No,Yes,Yes,No internet service,No internet service,Yes
7590-VHVEG_0164,2.8388747643486285,68.21571726636067,348.68376068726883,0,2,3,1,Female,0,No,No,No,No,No,No internet service,Yes,No,No,No internet service,No
7590-VHVEG_0165,54.10934382738891,56.35834063309993,3169.471845756848,2,1,1,0,Male,1,Yes,Yes,Yes,No phone service,No internet service,Yes,Yes,Yes,No,No internet service,Yes
7590-VHVEG_0166,11.604308810021898,61.662196927891486,572.5370158306636,1,0,0,0,Female,0,Yes,No,Yes,Yes,Yes,No,No internet service,No,No,No internet service,No
7590-VHVEG_0167,6.192963198226696,68.59201112544328,261.56746689512534,0,2,2,1,Male,1,No,Yes,Yes,No phone service,Yes,Yes,No,No internet service,No,No,Yes
7590-VHVEG_0168,1.248892793830356,74.04404980259626,164.4594971092008,0,0,0,1,Female,0,Yes,No,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No
7590-VHVEG_0169,26.813352137837505,72.99524275599795,1919.5070298983783,1,2,3,0,Male,0,Yes,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,Yes
7590-VHVEG_0170,33.95555202802046,59.55785851247178,1921.625258436857,0,2,3,0,Male,0,No,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,No
7590-VHVEG_0171,1.0,74.60697087464878,255.77709177279849,1,2,2,1,Female,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
7590-VHVEG_0172,21.528917536484652,57.87422879312845,1126.5792551549532,0,1,0,1,Male,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
7590-VHVEG_0173,7.70472441164873,81.050637538383,551.7789658644697,0,1,2,1,Female,0,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No
7590-VHVEG_0174,31.083730246430758,49.313929113087475,1472.0210386330393,0,0,0,1,Female,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No internet service,No,No
7590-VHVEG_0175,5.748126676174013,66.82645480373907,104.18204478786095,1,2,0,1,Female,0,Yes,No,No,No,No,No internet service,No,No,No internet service,No internet service,Yes
7590-VHVEG_0176,35.226375827031575,24.40653544706926,868.890566204895,1,2,2,0,Female,0,No,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,No
7590-VHVEG_0177,14.668761029433053,55.75223826357132,726.6604044104234,0,2,1,0,Female,1,No,No,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Yes
7590-VHVEG_0178,72.0,79.18721802824946,5782.533309516935,0,0,3,1,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,No
7590-VHVEG_0179,4.438332403178368,39.15662833229828,267.9164046224277,0,2,3,1,Female,0,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No
7590-VHVEG_0180,12.513973019855152,56.99748809124791,736.4371281948108,1,2,1,0,Male,0,Yes,Yes,Yes,Yes,No internet service,No internet service,Yes,No,Yes,No,Yes
7590-VHVEG_0181,3.6133285511098925,18.0,89.34457688534297,0,0,1,1,Female,0,No,Yes,Yes,No phone service,No,Yes,No,No internet service,No,No,No
7590-VHVEG_0182,72.0,30.79814728670027,2233.8255160790472,0,1,1,0,Female,0,Yes,Yes,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,Yes
7590-VHVEG_0183,62.95001121482982,37.33813609715246,2280.3956675897734,1,2,1,0,Male,0,No,Yes,Yes,No phone service,No,No,No,No,No,No,No
7590-VHVEG_0184,8.949821101844668,67.54377626929097,543.0219191082742,1,1,2,0,Male,0,Yes,No,Yes,Yes,No internet service,No,No,No internet service,No,Yes,Yes
7590-VHVEG_0185,32.36288217131744,73.33522530981782,2505.6619504861414,0,0,2,0,Male,0,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No
7590-VHVEG_0186,50.984522179176636,63.598610851495074,3316.0689299518367,0,0,3,1,Male,0,Yes,No,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_0187,24.303970820595243,55.43516542781555,1367.9033414429994,2,2,2,0,Male,0,Yes,No,Yes,No,Yes,No,Yes,No,No internet service,Yes,Yes
7590-VHVEG_0188,22.62838230581838,55.522456291281316,1316.3899001524408,2,0,0,0,Female,0,Yes,No,Yes,No phone service,No internet service,No internet service,No,No,Yes,No,No
7590-VHVEG_0189,8.306311363137095,82.90114372601235,682.4943592704624,0,0,0,1,Female,0,Yes,No,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,No
7590-VHVEG_0190,2.9317842142482218,70.32049617207632,224.65919754800373,2,2,1,0,Female,0,Yes,No,No,No phone service,Yes,Yes,No internet service,No,No internet service,No,No
7590-VHVEG_0191,68.25369675583569,56.651360092365934,3926.1164436670065,1,2,1,1,Female,0,No,No,Yes,Yes,No,No,No internet service,Yes,No,Yes,No
7590-VHVEG_0192,69.2032328294528,97.33248738103147,6528.294704066339,2,2,1,1,Male,0,Yes,No,No,No phone service,No,Yes,No internet service,No internet service,No,No,Yes
7590-VHVEG_0193,30.08009758448654,113.74937602490252,3512.2062228126592,0,1,0,1,Male,1,No,No,Yes,No phone service,Yes,Yes,Yes,No,Yes,No,Yes
7590-VHVEG_0194,12.421395294339717,33.85643874415824,503.9782310154987,1,1,3,0,Female,0,Yes,No,Yes,Yes,No,No,No internet service,No,No internet service,No,No
7590-VHVEG_0195,12.887028474349318,78.06275175526278,927.9280769453879,1,2,0,1,Female,0,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Yes
7590-VHVEG_0196,38.83396289181354,120.0,4784.485798633297,0,2,2,0,Female,1,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
7590-VHVEG_0197,68.22292047321757,72.00513852625485,4690.669360873631,1,1,0,1,Female,0,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,No internet service,No,No
7590-VHVEG_0198,65.4339770818984,67.88606590410691,4477.350589030952,0,1,1,1,Male,1,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
7590-VHVEG_0199,45.4068657579271,63.60665150265966,2892.1719907481443,0,0,1,0,Male,0,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,No internet service,No,No
7590-VHVEG_0200,30.81932080703115,77.25453793726854,2349.9852810176935,0,2,1,0,Female,0,Yes,No,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No
7590-VHVEG_0201,2.6367517858825216,83.87247916374707,223.08764197013602,2,1,1,1,Male,0,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes
7590-VHVEG_0202,5.288826440502345,33.88082814577044,237.46287555622308,1,0,2,0,Female,0,Yes,No,Yes,No,No internet service,No,No,No,Yes,Yes,No
7590-VHVEG_0203,68.64691500532517,64.33790929277929,4236.04216544322,1,1,2,0,Male,0,Yes,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,No
7590-VHVEG_0204,27.974818408967685,18.0,603.6431903903166,1,0,2,0,Male,0,Yes,No,Yes,Yes,Yes,Yes,No internet service,No internet service,No,No,Yes
7590-VHVEG_0205,1.0,59.767084584462495,18.739733346380852,0,1,3,0,Male,0,No,No,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,Yes
7590-VHVEG_0206,3.2099070430784797,42.43278515444818,237.7505807421671,0,2,3,0,Male,1,No,No,Yes,No phone service,No,No,No,No,Yes,No,No
7590-VHVEG_0207,32.67487161870723,73.4794394783871,2465.283019335861,1,2,2,0,Female,0,Yes,No,Yes,No,No,No internet service,Yes,No,No,No,Yes
7590-VHVEG_0208,1.0,23.590486821474357,0.0,2,0,0,1,Female,0,Yes,No,Yes,No,No internet service,Yes,No,Yes,No internet service,No,Yes
7590-VHVEG_0209,5.259474483125971,52.19206723852263,266.57022622498346,0,1,3,0,Female,0,Yes,No,Yes,Yes,No internet service,No,No,No internet service,No,Yes,No
7590-VHVEG_0210,23.87093538416795,89.16360626301531,2126.3607410147447,0,0,3,1,Female,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
7590-VHVEG_0211,35.31945859964438,48.09167121389375,1859.1978284994968,0,2,2,1,Male,0,No,No,Yes,No phone service,Yes,No,Yes,Yes,Yes,No internet service,Yes
7590-VHVEG_0212,31.66324446405746,18.0,455.89382167602895,0,1,2,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No
7590-VHVEG_0213,7.618496019240735,71.43832882822461,500.4453381209091,0,2,0,0,Female,0,Yes,No,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Yes
7590-VHVEG_0214,37.36251866695616,50.3367751726841,1722.4898969362712,1,2,3,1,Female,0,No,No,Yes,No,Yes,No,No,No,No,No internet service,Yes
7590-VHVEG_0215,8.124712771584178,60.352864098177584,502.7405103037546,0,1,3,1,Female,0,Yes,Yes,No,No,No internet service,No,Yes,No,No,No internet service,No
7590-VHVEG_0216,11.809047267542534,46.75326033843519,489.7605598992694,0,2,2,0,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,Yes
7590-VHVEG_0217,41.17072654997372,114.35991861200073,4658.063786766675,1,2,2,0,Female,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
7590-VHVEG_0218,31.463214429083042,26.048181603662165,968.0285635435947,2,1,0,0,Male,0,Yes,No,Yes,Yes,No,No,No,Yes,No internet service,Yes,No
7590-VHVEG_0219,56.75868232390203,120.0,6728.70492660689,0,1,1,1,Male,1,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,Yes
7590-VHVEG_0220,32.15439864509287,55.2340867312162,1760.066638746548,1,1,2,0,Male,0,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,Yes,No internet service,Yes
7590-VHVEG_0221,25.201329167617722,69.58616440545337,1707.803806074808,0,1,0,1,Male,0,Yes,No,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Yes
7590-VHVEG_0222,2.9507118434523147,50.63008955988791,109.81176723241985,2,0,2,1,Male,0,Yes,No,Yes,No phone service,No,No,No,No,No,No internet service,Yes
7590-VHVEG_0223,13.7524892162106,49.584161003613644,959.0846004462107,1,1,3,0,Female,0,No,Yes,Yes,No,No,No internet service,No,No,No,No internet service,Yes
7590-VHVEG_0224,9.244804435764935,45.37925241418417,246.024744315759,2,1,1,0,Male,0,No,No,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Yes
7590-VHVEG_0225,8.391006109872638,80.03144905109089,735.9512322691601,0,0,0,1,Male,0,Yes,Yes,Yes,No phone service,No,No,No,No internet service,Yes,No,No
7590-VHVEG_0226,72.0,29.730007659323597,2383.2978899092673,1,2,3,0,Male,0,No,No,Yes,No phone service,Yes,No,No,Yes,Yes,No internet service,Yes
7590-VHVEG_0227,14.981624911200713,74.10271360606671,1218.0876372829398,1,2,0,0,Female,0,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
7590-VHVEG_0228,66.78165633745569,18.0,1206.7640306191784,0,2,1,0,Male,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
7590-VHVEG_0229,29.920031572094494,71.83821927854409,2032.1249568845772,0,1,2,0,Female,1,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_0230,47.514757580651995,86.22856514830478,4227.6068029535,1,2,3,1,Male,0,Yes,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,Yes
7590-VHVEG_0231,20.953059731663114,33.13702231731577,788.056605753741,1,2,3,0,Female,0,No,Yes,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,Yes
7590-VHVEG_0232,25.80467707924755,81.9685650429686,1962.2031078829386,0,1,2,0,Male,0,No,No,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,Yes
7590-VHVEG_0233,20.348803000250804,66.28463526560803,1316.7848619672327,1,2,1,0,Female,0,No,Yes,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,Yes
7590-VHVEG_0234,6.5164468597571545,104.96066138394599,563.3611776456369,0,1,3,1,Female,0,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes
7590-VHVEG_0235,38.45285409197411,43.61984044222275,1391.355356172539,0,2,2,1,Female,0,Yes,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,No
7590-VHVEG_0236,9.887321050987888,120.0,1063.542778056714,1,2,2,1,Female,0,No,Yes,Yes,No,No internet service,No,Yes,Yes,No,Yes,Yes
7590-VHVEG_0237,1.0,18.0,28.54392261813708,0,2,1,1,Male,0,No,Yes,No,Yes,Yes,No,Yes,No,No internet service,No,Yes
7590-VHVEG_0238,31.109063588858216,56.76240498409686,1823.8571838327468,0,0,1,0,Female,0,No,Yes,Yes,Yes,No,No internet service,No,No internet service,Yes,No,Yes
7590-VHVEG_0239,5.848007106744681,22.53575723442667,99.44557314852635,0,1,1,0,Female,0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes
7590-VHVEG_0240,72.0,111.27635442124415,8149.310057579795,1,0,1,0,Male,1,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No
7590-VHVEG_0241,72.0,58.45747515460409,4311.88220240589,0,1,1,0,Male,1,Yes,Yes,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No,No
7590-VHVEG_0242,72.0,60.707873065767934,4358.439097024034,2,1,3,0,Female,1,No,Yes,Yes,Yes,No,No,Yes,No internet service,No,No,No
7590-VHVEG_0243,13.868621894921002,76.08095245213032,1029.8776942019424,0,1,1,1,Male,0,Yes,No,Yes,Yes,No,No,No,No,No,No,No
7590-VHVEG_0244,1.0,64.8798703418178,103.15383221266306,1,2,0,0,Female,0,Yes,No,Yes,No phone service,No internet service,No,No,No internet service,No internet service,Yes,Yes
7590-VHVEG_0245,72.0,50.15596108996663,3609.4445574982487,0,1,1,0,Female,0,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes
7590-VHVEG_0246,16.76814831159184,33.58381873427379,420.5700452486698,1,2,2,0,Female,0,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No
7590-VHVEG_0247,72.0,69.21283505833573,4953.785925731252,1,0,3,0,Male,0,No,Yes,Yes,Yes,No internet service,No,No,No,Yes,Yes,No
7590-VHVEG_0248,72.0,74.47084081723696,5428.457258628591,0,1,3,1,Male,1,No,No,Yes,No phone service,No internet service,No internet service,No,No,No,Yes,No
7590-VHVEG_0249,57.52161051538257,82.38443091004324,4870.359173821083,0,2,3,0,Female,0,No,No,Yes,No,No,Yes,No internet service,No,No internet service,No,No
7590-VHVEG_0250,10.463282045164808,112.81817125766305,1276.4647353691948,0,2,3,1,Female,1,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
7590-VHVEG_0251,14.588757962960807,18.0,296.0279130958204,0,0,3,0,Female,0,Yes,Yes,No,Yes,No,No,No,No,No internet service,No internet service,Yes
7590-VHVEG_0252,57.14179957434239,63.30707006618238,3763.2170736071016,0,2,0,1,Male,0,No,Yes,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,Yes
7590-VHVEG_0253,11.434386942921511,94.79344589553568,1126.3001068287708,1,1,1,1,Male,0,Yes,No,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No
7590-VHVEG_0254,5.571558488872643,61.886939389028385,335.9516973489868,1,2,1,0,Male,0,No,No,Yes,Yes,No,No,No,Yes,No,No internet service,Yes
7590-VHVEG_0255,24.412109761806832,18.0,587.2891325158703,0,2,1,0,Male,1,No,No,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes
7590-VHVEG_0256,72.0,32.72401062875198,2428.15463115342,0,1,2,0,Female,0,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No
7590-VHVEG_0257,35.72476793273812,73.21424624193298,2745.7622657392685,0,2,1,0,Female,0,No,Yes,Yes,No,No,No,No internet service,No,Yes,No,Yes
7590-VHVEG_0258,25.323370093069666,72.30493237208351,1712.2438752600694,0,2,2,1,Female,0,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
7590-VHVEG_0259,3.0668459204796865,81.81299245852551,164.88097927073255,1,2,1,1,Female,0,Yes,Yes,Yes,No phone service,No,No,No internet service,No,Yes,No,Yes
7590-VHVEG_0260,28.63592146553153,45.474776411295394,1220.4716185359712,1,2,1,0,Male,0,No,No,Yes,No,No,No internet service,No,No,No,No,Yes
7590-VHVEG_0261,72.0,71.49708087298244,5165.967485334211,0,2,1,0,Female,0,No,No,Yes,Yes,Yes,No internet service,No,No,No internet service,Yes,No
7590-VHVEG_0262,4.527617599267924,41.35341730259188,369.6674132853153,0,1,3,1,Male,0,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes
7590-VHVEG_0263,21.91485974944511,71.49894984109228,1452.994770794435,2,1,2,0,Male,0,No,No,Yes,No,No internet service,No,No,No,No internet service,Yes,No
7590-VHVEG_0264,62.95825913702383,66.3303049275885,4266.577026849231,0,2,3,1,Male,0,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_0265,40.5010274506101,44.478499495927394,1681.1680746216862,0,2,3,0,Female,1,No,Yes,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes
7590-VHVEG_0266,35.822232759050195,103.95459076906718,3935.6374870744385,1,1,1,0,Female,0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes
7590-VHVEG_0267,36.3686266867347,22.359101245940323,653.5046402394315,1,1,0,0,Female,0,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes
7590-VHVEG_0268,13.364770269448472,61.459475424736816,895.4218028085744,0,2,2,0,Female,0,No,No,No,Yes,Yes,Yes,No,No,No,No,No
7590-VHVEG_0269,10.426862528012855,43.92736089189225,546.0620955436264,2,1,2,0,Female,1,No,Yes,Yes,Yes,No internet service,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_0270,49.721235217791374,110.85505089640685,5573.850559590555,0,0,1,0,Male,1,Yes,No,Yes,No phone service,No,Yes,No,No internet service,No,No,Yes
7590-VHVEG_0271,49.83984597261086,79.95995019051047,3897.466644474804,1,0,0,1,Female,0,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_0272,60.538501421037445,48.76724061574026,2846.6613181061443,0,2,2,1,Female,0,No,No,No,No,No internet service,Yes,No,No,No internet service,Yes,No
7590-VHVEG_0273,72.0,58.00711776699069,4303.752541968235,1,1,0,0,Female,0,No,No,Yes,Yes,No internet service,No,No,Yes,No,No internet service,No
7590-VHVEG_0274,21.48279710798711,111.53143434951323,2500.847838516874,2,1,3,0,Female,0,Yes,No,Yes,No phone service,Yes,Yes,No,No,No,No,No
7590-VHVEG_0275,20.885531326535975,41.34310920674923,966.948883184428,0,2,2,1,Male,1,No,No,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No
7590-VHVEG_0276,48.02849796925462,20.888795694236038,1118.8546805923775,1,2,0,1,Male,0,No,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,Yes
7590-VHVEG_0277,31.491572246634007,72.27517156159536,2122.450619313257,2,0,0,1,Male,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,No
7590-VHVEG_0278,36.31651945534551,72.8410091851955,2488.734822360421,0,0,2,1,Female,0,No,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes
7590-VHVEG_0279,47.65858424862615,81.6508643347465,3824.2322161049624,1,1,2,1,Male,1,Yes,Yes,Yes,No phone service,No,No,No,No,No,Yes,No
7590-VHVEG_0280,66.21970429040302,81.81564402179882,5369.843612913034,2,2,2,0,Female,0,No,Yes,Yes,No phone service,No,No,No,Yes,No,Yes,Yes
7590-VHVEG_0281,12.374472214129627,109.26764126834499,1293.5091689178903,1,0,2,0,Male,0,No,No,Yes,No phone service,No,No,Yes,No internet service,No,Yes,No
7590-VHVEG_0282,14.12810366182669,22.046562740599107,339.2259210295367,0,1,2,1,Female,1,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No
7590-VHVEG_0283,2.9608811756208167,34.92992013386667,214.94839231848243,0,2,1,0,Female,0,No,No,Yes,No,Yes,No,No,No,No internet service,No,No
7590-VHVEG_0284,25.90242079828304,81.55508334865468,2083.0745662755426,0,2,3,1,Male,1,No,No,Yes,No,No internet service,No,Yes,No,Yes,No,No
7590-VHVEG_0285,1.0981231263257099,37.35936245713899,0.0,0,1,1,0,Male,0,Yes,Yes,Yes,Yes,Yes,No internet service,Yes,No,Yes,No,Yes
7590-VHVEG_0286,18.79820844546329,28.585300668515913,618.6447505319977,1,0,0,0,Male,1,Yes,Yes,Yes,Yes,No internet service,Yes,Yes,No,No,Yes,Yes
7590-VHVEG_0287,23.46883757061378,111.64611380713177,2592.0080614869153,0,1,1,0,Female,0,No,No,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes
7590-VHVEG_0288,10.128919809435676,24.50144670839282,258.90567723788445,0,1,0,1,Female,0,Yes,No,Yes,No phone service,No internet service,Yes,Yes,No,Yes,No internet service,No
7590-VHVEG_0289,26.808975904385257,56.21819907223386,1473.9050190642918,0,1,1,0,Female,0,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
7590-VHVEG_0290,1.0,63.51581371921489,97.51284967613884,0,1,2,1,Female,1,Yes,Yes,Yes,No phone service,No internet service,No,Yes,No,No,No,No
7590-VHVEG_0291,1.1419049784836814,97.72841604908194,10.20615152647413,1,1,0,0,Female,0,No,No,Yes,Yes,No internet service,No,No internet service,No,No,No,Yes
7590-VHVEG_0292,51.88054108614408,18.279923542938235,1020.9995470086944,1,0,3,0,Male,0,Yes,No,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes
7590-VHVEG_0293,13.39755072623234,75.38687878765623,1006.7218624541835,0,2,2,1,Female,0,Yes,No,Yes,Yes,No,No,No internet service,No,No,No,No
7590-VHVEG_0294,4.07667123892284,42.74057354349806,97.80764387706259,0,2,0,1,Female,0,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
7590-VHVEG_0295,22.159607648370468,80.69028031481126,1841.158251448186,0,1,1,1,Male,1,No,Yes,Yes,No,No,No,No,No,Yes,No,No
7590-VHVEG_0296,44.089438213372055,42.32980684932852,1789.7702907596563,0,2,1,1,Male,0,No,No,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes
7590-VHVEG_0297,7.293540102897101,104.30765640464443,688.6648152269141,0,2,0,1,Female,1,No,No,Yes,No phone service,Yes,No,No,No,No internet service,Yes,Yes
7590-VHVEG_0298,29.256588559694787,42.475749539343624,1122.5678381614302,1,2,0,0,Female,1,No,No,No,No phone service,No,No,No,No,No,No,No
7590-VHVEG_0299,2.6763308696969186,18.0,0.0,0,1,0,1,Female,0,Yes,No,Yes,Yes,No,No,No,No internet service,No,No internet service,Yes
7590-VHVEG_0300,1.5919528773092821,45.27876875646747,125.51020412366427,2,1,1,0,Female,0,Yes,Yes,Yes,No,Yes,Yes,No internet service,No,No,No,No
7590-VHVEG_0301,22.737268218765628,58.46749723577763,1445.95283164093,0,1,0,1,Female,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No
7590-VHVEG_0302,23.337313280842267,92.05884682905773,2103.3461762543893,0,1,0,1,Male,0,No,Yes,Yes,No phone service,No internet service,Yes,Yes,No internet service,No,No internet service,No
7590-VHVEG_0303,30.436123446138478,33.53962923587698,940.9690446421076,1,1,3,0,Female,0,No,No,Yes,Yes,Yes,No internet service,No,No,Yes,No internet service,Yes
7590-VHVEG_0304,38.848816887500526,34.03384682214811,1140.9452052460279,1,2,0,0,Male,0,No,No,Yes,No phone service,No internet service,Yes,No internet service,Yes,Yes,No,Yes
